QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,PRODUCTLINE,MSRP
43,73.6,3164.8,7/23/2004 0:00,Shipped,Planes,80
31,72.55,2249.05,7/23/2004 0:00,Shipped,Planes,74
38,83.79,3184.02,8/2/2004 0:00,Shipped,Classic Cars,79
38,69.96,2658.48,8/2/2004 0:00,Shipped,Classic Cars,80
33,50.36,1661.88,8/2/2004 0:00,Shipped,Motorcycles,62
46,75.49,3472.54,8/2/2004 0:00,Shipped,Motorcycles,69
20,61.23,1224.6,8/2/2004 0:00,Shipped,Classic Cars,61
48,75.18,3608.64,8/2/2004 0:00,Shipped,Classic Cars,80
27,36.61,988.47,8/2/2004 0:00,Shipped,Motorcycles,40
21,70.78,1486.38,8/2/2004 0:00,Shipped,Motorcycles,81
29,90.86,2634.94,8/6/2004 0:00,Shipped,Classic Cars,77
35,45.28,1584.8,8/6/2004 0:00,Shipped,Classic Cars,50
31,38.89,1205.59,8/6/2004 0:00,Shipped,Classic Cars,37
26,60.58,1575.08,8/9/2004 0:00,Shipped,Classic Cars,71
32,74.96,2398.72,8/9/2004 0:00,Shipped,Classic Cars,73
49,79.97,3918.53,8/9/2004 0:00,Shipped,Classic Cars,90
33,71.06,2344.98,8/9/2004 0:00,Shipped,Classic Cars,85
27,57.68,1557.36,8/17/2004 0:00,Shipped,Vintage Cars,53
25,62.96,1574.0,8/17/2004 0:00,Shipped,Vintage Cars,60
43,68.71,2954.53,8/17/2004 0:00,Shipped,Vintage Cars,62
20,28.88,577.6,8/17/2004 0:00,Shipped,Vintage Cars,33
45,47.49,2137.05,8/17/2004 0:00,Shipped,Vintage Cars,44
33,41.85,1381.05,8/17/2004 0:00,Shipped,Vintage Cars,41
21,78.89,1656.69,8/17/2004 0:00,Shipped,Vintage Cars,97
29,57.73,1674.17,8/19/2004 0:00,Shipped,Trucks and Buses,60
25,99.29,2482.25,8/19/2004 0:00,Shipped,Trucks and Buses,121
44,59.87,2634.28,8/19/2004 0:00,Shipped,Vintage Cars,50
20,40.66,813.2,8/19/2004 0:00,Shipped,Classic Cars,35
29,82.83,2402.07,8/19/2004 0:00,Shipped,Trucks and Buses,96
31,55.19,1710.89,8/19/2004 0:00,Shipped,Trucks and Buses,54
36,77.57,2792.52,8/19/2004 0:00,Shipped,Trucks and Buses,64
27,85.98,2321.46,8/19/2004 0:00,Shipped,Classic Cars,101
29,46.82,1357.78,8/20/2004 0:00,Shipped,Classic Cars,57
36,59.65,2147.4,8/20/2004 0:00,Shipped,Trains,62
37,66.78,2470.86,8/20/2004 0:00,Shipped,Trains,58
43,86.61,3724.23,8/20/2004 0:00,Shipped,Ships,86
21,98.06,2059.26,8/20/2004 0:00,Shipped,Ships,86
34,92.94,3159.96,8/20/2004 0:00,Shipped,Vintage Cars,88
33,72.96,2407.68,8/20/2004 0:00,Shipped,Vintage Cars,83
45,78.67,3540.15,8/20/2004 0:00,Shipped,Ships,66
20,94.14,1882.8,8/20/2004 0:00,Shipped,Ships,90
47,65.77,3091.19,8/20/2004 0:00,Shipped,Ships,72
22,88.15,1939.3,8/20/2004 0:00,Shipped,Ships,100
38,89.38,3396.44,8/20/2004 0:00,Shipped,Ships,99
43,57.61,2477.23,8/20/2004 0:00,Shipped,Planes,49
33,51.32,1693.56,8/20/2004 0:00,Shipped,Ships,54
31,71.81,2226.11,8/21/2004 0:00,Shipped,Planes,84
30,73.99,2219.7,8/21/2004 0:00,Shipped,Planes,68
39,71.67,2795.13,8/21/2004 0:00,Shipped,Vintage Cars,65
21,55.96,1175.16,8/21/2004 0:00,Shipped,Planes,68
21,71.0,1491.0,8/21/2004 0:00,Shipped,Planes,72
50,81.86,4093.0,8/21/2004 0:00,Shipped,Vintage Cars,68
33,51.93,1713.69,8/21/2004 0:00,Shipped,Vintage Cars,43
24,83.12,1994.88,8/21/2004 0:00,Shipped,Planes,91
25,69.6,1740.0,8/21/2004 0:00,Shipped,Planes,80
32,64.41,2061.12,8/21/2004 0:00,Shipped,Planes,74
20,49.06,981.2,8/27/2004 0:00,Shipped,Motorcycles,60
39,70.08,2733.12,8/27/2004 0:00,Shipped,Motorcycles,76
38,59.56,2263.28,8/27/2004 0:00,Shipped,Motorcycles,69
37,98.89,3658.93,8/27/2004 0:00,Shipped,Motorcycles,99
37,41.03,1518.11,8/27/2004 0:00,Shipped,Motorcycles,40
39,78.92,3077.88,8/27/2004 0:00,Shipped,Motorcycles,81
38,57.2,2173.6,8/28/2004 0:00,Shipped,Motorcycles,62
41,69.43,2846.63,8/30/2004 0:00,Shipped,Classic Cars,79
44,82.39,3625.16,8/30/2004 0:00,Shipped,Classic Cars,77
43,70.76,3042.68,8/30/2004 0:00,Shipped,Classic Cars,80
36,39.65,1427.4,8/30/2004 0:00,Shipped,Classic Cars,37
20,67.97,1359.4,8/30/2004 0:00,Shipped,Classic Cars,61
40,88.12,3524.8,8/30/2004 0:00,Shipped,Classic Cars,80
28,61.75,1729.0,9/1/2004 0:00,Shipped,Vintage Cars,60
35,80.99,2834.65,9/1/2004 0:00,Shipped,Vintage Cars,92
23,73.41,1688.43,9/1/2004 0:00,Shipped,Classic Cars,71
36,66.14,2381.04,9/1/2004 0:00,Shipped,Classic Cars,73
50,52.32,2616.0,9/1/2004 0:00,Shipped,Classic Cars,50
29,38.17,1106.93,9/1/2004 0:00,Shipped,Vintage Cars,33
35,80.87,2830.45,9/1/2004 0:00,Shipped,Classic Cars,90
34,68.49,2328.66,9/1/2004 0:00,Shipped,Classic Cars,85
33,40.62,1340.46,9/1/2004 0:00,Shipped,Vintage Cars,41
24,56.07,1345.68,9/3/2004 0:00,Shipped,Vintage Cars,53
45,48.38,2177.1,9/3/2004 0:00,Shipped,Vintage Cars,44
26,96.23,2501.98,9/7/2004 0:00,Shipped,Vintage Cars,99
26,57.73,1500.98,9/8/2004 0:00,Shipped,Trucks and Buses,60
37,50.59,1871.83,9/8/2004 0:00,Shipped,Vintage Cars,62
29,51.82,1502.78,9/8/2004 0:00,Shipped,Vintage Cars,50
26,83.79,2178.54,9/8/2004 0:00,Shipped,Trucks and Buses,96
32,71.75,2296.0,9/8/2004 0:00,Shipped,Trucks and Buses,64
40,53.75,2150.0,9/8/2004 0:00,Shipped,Classic Cars,57
39,30.06,1172.34,9/8/2004 0:00,Shipped,Classic Cars,35
50,46.53,2326.5,9/8/2004 0:00,Shipped,Trucks and Buses,54
31,67.73,2099.63,9/8/2004 0:00,Shipped,Trains,62
35,55.07,1927.45,9/8/2004 0:00,Shipped,Trains,58
29,71.89,2084.81,9/9/2004 0:00,Shipped,Ships,86
32,60.06,1921.92,9/9/2004 0:00,Shipped,Ships,54
46,84.97,3908.62,9/10/2004 0:00,Shipped,Vintage Cars,88
26,75.34,1958.84,9/10/2004 0:00,Shipped,Ships,66
44,58.55,2576.2,9/10/2004 0:00,Shipped,Ships,72
21,96.34,2023.14,9/15/2004 0:00,Shipped,Ships,86
22,84.7,1863.4,9/15/2004 0:00,Shipped,Vintage Cars,105
21,71.25,1496.25,9/15/2004 0:00,Shipped,Planes,68
31,53.92,1671.52,9/15/2004 0:00,Shipped,Vintage Cars,65
22,77.15,1697.3,9/15/2004 0:00,Shipped,Vintage Cars,83
32,71.65,2292.8,9/15/2004 0:00,Shipped,Planes,68
26,48.44,1259.44,9/15/2004 0:00,Shipped,Vintage Cars,43
22,80.8,1777.6,9/15/2004 0:00,Shipped,Planes,80
47,86.62,4071.14,9/15/2004 0:00,Shipped,Planes,74
21,45.19,948.99,9/15/2004 0:00,Shipped,Planes,49
25,82.79,2069.75,9/16/2004 0:00,Shipped,Planes,84
32,65.51,2096.32,9/16/2004 0:00,Shipped,Motorcycles,76
23,72.45,1666.35,9/16/2004 0:00,Shipped,Planes,72
28,79.8,2234.4,9/16/2004 0:00,Shipped,Vintage Cars,68
39,96.34,3757.26,9/27/2004 0:00,Shipped,Motorcycles,118
32,48.46,1550.72,9/27/2004 0:00,Shipped,Motorcycles,60
39,55.95,2182.05,9/30/2004 0:00,Shipped,Motorcycles,62
33,66.49,2194.17,9/30/2004 0:00,Shipped,Motorcycles,69
32,80.84,2586.88,9/30/2004 0:00,Shipped,Classic Cars,80
24,42.24,1013.76,9/30/2004 0:00,Shipped,Motorcycles,40
44,80.55,3544.2,9/30/2004 0:00,Shipped,Motorcycles,81
46,49.04,2255.84,10/6/2004 0:00,Shipped,Vintage Cars,60
24,40.21,965.04,10/6/2004 0:00,Shipped,Vintage Cars,41
46,98.0,4508.0,10/11/2004 0:00,Shipped,Trucks and Buses,116
37,95.55,3535.35,10/11/2004 0:00,Shipped,Vintage Cars,102
37,48.52,1795.24,10/11/2004 0:00,Shipped,Vintage Cars,53
24,64.96,1559.04,10/11/2004 0:00,Shipped,Vintage Cars,62
26,85.87,2232.62,10/11/2004 0:00,Shipped,Vintage Cars,104
34,49.3,1676.2,10/11/2004 0:00,Shipped,Vintage Cars,50
23,30.2,694.6,10/11/2004 0:00,Shipped,Vintage Cars,33
44,39.42,1734.48,10/11/2004 0:00,Shipped,Vintage Cars,44
36,73.04,2629.44,10/11/2004 0:00,Shipped,Trucks and Buses,64
41,53.48,2192.68,10/13/2004 0:00,Shipped,Trucks and Buses,60
22,99.29,2184.38,10/13/2004 0:00,Shipped,Trucks and Buses,121
45,61.85,2783.25,10/13/2004 0:00,Shipped,Classic Cars,57
48,31.47,1510.56,10/13/2004 0:00,Shipped,Classic Cars,35
40,57.9,2316.0,10/13/2004 0:00,Shipped,Trucks and Buses,54
40,91.76,3670.4,10/14/2004 0:00,Shipped,Trains,100
39,90.4,3525.6,10/14/2004 0:00,Shipped,Vintage Cars,87
31,84.08,2606.48,10/14/2004 0:00,Shipped,Vintage Cars,88
46,50.33,2315.18,10/14/2004 0:00,Shipped,Trains,62
34,60.34,2051.56,10/14/2004 0:00,Shipped,Trains,58
50,54.0,2700.0,10/14/2004 0:00,Shipped,Ships,66
38,91.81,3488.78,10/14/2004 0:00,Shipped,Ships,86
43,75.17,3232.31,10/14/2004 0:00,Shipped,Ships,72
32,90.15,2884.8,10/14/2004 0:00,Shipped,Ships,100
35,59.51,2082.85,10/14/2004 0:00,Shipped,Ships,54
31,83.44,2586.64,10/14/2004 0:00,Shipped,Ships,86
48,86.81,4166.88,10/14/2004 0:00,Shipped,Vintage Cars,105
25,75.36,1884.0,10/14/2004 0:00,Shipped,Planes,68
22,71.67,1576.74,10/14/2004 0:00,Shipped,Vintage Cars,65
22,91.41,2011.02,10/14/2004 0:00,Shipped,Vintage Cars,83
34,97.76,3323.84,10/14/2004 0:00,Shipped,Ships,90
34,53.63,1823.42,10/14/2004 0:00,Shipped,Planes,49
27,82.79,2235.33,10/15/2004 0:00,Shipped,Planes,84
34,52.09,1771.06,10/15/2004 0:00,Shipped,Motorcycles,60
47,63.22,2971.34,10/15/2004 0:00,Shipped,Motorcycles,76
43,76.43,3286.49,10/15/2004 0:00,Shipped,Planes,68
44,83.32,3666.08,10/15/2004 0:00,Shipped,Planes,72
24,79.91,1917.84,10/15/2004 0:00,Shipped,Motorcycles,99
46,66.04,3037.84,10/15/2004 0:00,Shipped,Vintage Cars,68
47,43.64,2051.08,10/15/2004 0:00,Shipped,Vintage Cars,43
35,88.75,3106.25,10/15/2004 0:00,Shipped,Planes,99
21,87.2,1831.2,10/15/2004 0:00,Shipped,Planes,80
39,68.11,2656.29,10/15/2004 0:00,Shipped,Planes,74
24,56.1,1346.4,10/15/2004 0:00,Shipped,Motorcycles,69
50,84.7,4235.0,10/15/2004 0:00,Shipped,Motorcycles,102
28,88.68,2483.04,10/15/2004 0:00,Shipped,Motorcycles,81
49,81.4,3988.6,10/16/2004 0:00,Shipped,Classic Cars,79
20,91.63,1832.6,10/16/2004 0:00,Shipped,Classic Cars,77
27,80.41,2171.07,10/16/2004 0:00,Shipped,Classic Cars,80
42,67.14,2819.88,10/16/2004 0:00,Shipped,Motorcycles,62
33,41.91,1383.03,10/16/2004 0:00,Shipped,Classic Cars,37
38,56.94,2163.72,10/16/2004 0:00,Shipped,Classic Cars,61
49,97.01,4753.49,10/16/2004 0:00,Shipped,Classic Cars,80
36,43.05,1549.8,10/16/2004 0:00,Shipped,Motorcycles,40
41,81.91,3358.31,10/16/2004 0:00,Shipped,Vintage Cars,92
25,66.99,1674.75,10/16/2004 0:00,Shipped,Classic Cars,71
26,87.45,2273.7,10/16/2004 0:00,Shipped,Classic Cars,73
45,49.3,2218.5,10/16/2004 0:00,Shipped,Classic Cars,50
28,93.6,2620.8,10/16/2004 0:00,Shipped,Classic Cars,90
25,83.04,2076.0,10/16/2004 0:00,Shipped,Classic Cars,85
46,92.09,4236.14,10/16/2004 0:00,Shipped,Classic Cars,107
43,89.38,3843.34,10/21/2004 0:00,Shipped,Vintage Cars,102
25,44.21,1105.25,10/21/2004 0:00,Shipped,Vintage Cars,53
30,61.15,1834.5,10/21/2004 0:00,Shipped,Vintage Cars,60
35,53.72,1880.2,10/21/2004 0:00,Shipped,Vintage Cars,62
39,56.85,2217.15,10/21/2004 0:00,Shipped,Vintage Cars,50
39,29.54,1152.06,10/21/2004 0:00,Shipped,Vintage Cars,33
23,37.63,865.49,10/21/2004 0:00,Shipped,Vintage Cars,44
31,35.29,1093.99,10/21/2004 0:00,Shipped,Vintage Cars,41
34,52.87,1797.58,10/22/2004 0:00,Shipped,Trucks and Buses,60
27,87.64,2366.28,10/22/2004 0:00,Shipped,Trucks and Buses,96
38,45.45,1727.1,10/22/2004 0:00,Shipped,Trucks and Buses,54
34,56.24,1912.16,10/22/2004 0:00,Shipped,Trucks and Buses,64
30,99.13,2973.9,10/22/2004 0:00,Shipped,Classic Cars,101
44,53.18,2339.92,10/22/2004 0:00,Shipped,Classic Cars,57
39,37.13,1448.07,10/22/2004 0:00,Shipped,Classic Cars,35
35,66.49,2327.15,10/22/2004 0:00,Shipped,Trains,62
38,61.51,2337.38,10/22/2004 0:00,Shipped,Trains,58
23,76.22,1753.06,10/22/2004 0:00,Shipped,Ships,86
24,86.74,2081.76,10/29/2004 0:00,Shipped,Vintage Cars,88
41,62.0,2542.0,10/29/2004 0:00,Shipped,Ships,66
31,86.15,2670.65,10/29/2004 0:00,Shipped,Ships,100
37,91.37,3380.69,10/29/2004 0:00,Shipped,Ships,99
40,55.69,2227.6,10/29/2004 0:00,Shipped,Ships,54
21,94.62,1987.02,11/1/2004 0:00,Shipped,Ships,86
47,86.81,4080.07,11/1/2004 0:00,Shipped,Vintage Cars,105
34,63.71,2166.14,11/1/2004 0:00,Shipped,Planes,68
47,76.93,3615.71,11/1/2004 0:00,Shipped,Vintage Cars,65
25,92.25,2306.25,11/1/2004 0:00,Shipped,Vintage Cars,83
30,77.79,2333.7,11/1/2004 0:00,Shipped,Planes,68
24,59.16,1419.84,11/1/2004 0:00,Shipped,Vintage Cars,68
34,47.57,1617.38,11/1/2004 0:00,Shipped,Vintage Cars,43
34,82.21,2795.14,11/1/2004 0:00,Shipped,Planes,91
45,93.24,4195.8,11/1/2004 0:00,Shipped,Ships,90
48,74.45,3573.6,11/1/2004 0:00,Shipped,Ships,72
48,75.2,3609.6,11/1/2004 0:00,Shipped,Planes,80
44,62.19,2736.36,11/1/2004 0:00,Shipped,Planes,74
34,43.7,1485.8,11/1/2004 0:00,Shipped,Planes,49
35,83.32,2916.2,11/2/2004 0:00,Shipped,Planes,72
46,94.74,4358.04,11/2/2004 0:00,Shipped,Motorcycles,95
42,52.7,2213.4,11/2/2004 0:00,Shipped,Motorcycles,60
26,86.83,2257.58,11/2/2004 0:00,Shipped,Motorcycles,76
46,73.98,3403.08,11/3/2004 0:00,Shipped,Classic Cars,80
44,59.06,2598.64,11/3/2004 0:00,Shipped,Motorcycles,62
31,81.73,2533.63,11/3/2004 0:00,Shipped,Motorcycles,69
43,85.69,3684.67,11/3/2004 0:00,Shipped,Classic Cars,80
29,38.22,1108.38,11/3/2004 0:00,Shipped,Motorcycles,40
45,77.29,3478.05,11/3/2004 0:00,Shipped,Motorcycles,81
38,73.42,2789.96,11/3/2004 0:00,Shipped,Classic Cars,79
26,61.23,1591.98,11/3/2004 0:00,Shipped,Classic Cars,61
37,78.54,2905.98,11/4/2004 0:00,Shipped,Classic Cars,77
30,70.55,2116.5,11/4/2004 0:00,Shipped,Classic Cars,73
48,42.26,2028.48,11/4/2004 0:00,Shipped,Classic Cars,50
30,72.7,2181.0,11/4/2004 0:00,Shipped,Classic Cars,90
37,33.23,1229.51,11/4/2004 0:00,Shipped,Classic Cars,37
39,84.75,3305.25,11/4/2004 0:00,Shipped,Classic Cars,85
21,89.95,1888.95,11/4/2004 0:00,Shipped,Classic Cars,107
46,61.99,2851.54,11/4/2004 0:00,Shipped,Classic Cars,147
43,86.3,3710.9,11/4/2004 0:00,Shipped,Vintage Cars,102
41,57.68,2364.88,11/4/2004 0:00,Shipped,Vintage Cars,53
35,61.21,2142.35,11/4/2004 0:00,Shipped,Trucks and Buses,60
41,29.87,1224.67,11/4/2004 0:00,Shipped,Vintage Cars,62
48,47.04,2257.92,11/4/2004 0:00,Shipped,Vintage Cars,104
33,91.27,3011.91,11/5/2004 0:00,Shipped,Vintage Cars,99
27,54.33,1466.91,11/5/2004 0:00,Shipped,Classic Cars,151
26,58.38,1517.88,11/5/2004 0:00,Shipped,Trucks and Buses,118
33,37.48,1236.84,11/5/2004 0:00,Shipped,Trucks and Buses,122
25,69.16,1729.0,11/5/2004 0:00,Shipped,Classic Cars,57
20,98.18,1963.6,11/5/2004 0:00,Shipped,Trucks and Buses,96
47,64.93,3051.71,11/5/2004 0:00,Shipped,Classic Cars,136
42,64.0,2688.0,11/5/2004 0:00,Shipped,Classic Cars,207
24,69.12,1658.88,11/5/2004 0:00,Shipped,Vintage Cars,136
50,86.01,4300.5,11/9/2004 0:00,Shipped,Vintage Cars,87
41,85.85,3519.85,11/9/2004 0:00,Shipped,Vintage Cars,88
20,92.25,1845.0,11/9/2004 0:00,Shipped,Vintage Cars,83
39,60.0,2340.0,11/9/2004 0:00,Shipped,Ships,66
25,45.86,1146.5,11/10/2004 0:00,Resolved,Ships,86
21,96.31,2022.51,11/10/2004 0:00,Resolved,Ships,72
43,80.0,3440.0,11/10/2004 0:00,Resolved,Ships,100
37,86.61,3204.57,11/10/2004 0:00,Resolved,Ships,99
37,86.74,3209.38,11/10/2004 0:00,Resolved,Ships,54
47,87.54,4114.38,11/12/2004 0:00,Shipped,Planes,109
48,58.92,2828.16,11/12/2004 0:00,Shipped,Planes,68
20,72.98,1459.6,11/12/2004 0:00,Shipped,Vintage Cars,65
35,76.43,2675.05,11/12/2004 0:00,Shipped,Planes,68
43,60.86,2616.98,11/12/2004 0:00,Shipped,Planes,72
24,81.17,1948.08,11/12/2004 0:00,Shipped,Vintage Cars,68
34,51.93,1765.62,11/12/2004 0:00,Shipped,Vintage Cars,43
33,64.0,2112.0,11/12/2004 0:00,Shipped,Planes,80
39,85.87,3348.93,11/12/2004 0:00,Shipped,Planes,74
41,71.47,2930.27,11/15/2004 0:00,Shipped,Classic Cars,194
46,83.63,3846.98,11/15/2004 0:00,Shipped,Classic Cars,117
39,64.74,2524.86,11/15/2004 0:00,Shipped,Classic Cars,115
38,59.1,2245.8,11/15/2004 0:00,Shipped,Classic Cars,80
30,87.78,2633.4,11/15/2004 0:00,Shipped,Motorcycles,112
37,94.43,3493.91,11/15/2004 0:00,Shipped,Motorcycles,76
45,63.91,2875.95,11/15/2004 0:00,Shipped,Motorcycles,99
44,86.13,3789.72,11/15/2004 0:00,Shipped,Planes,49
29,69.63,2019.27,11/16/2004 0:00,Shipped,Motorcycles,62
42,81.03,3403.26,11/16/2004 0:00,Shipped,Motorcycles,69
44,74.04,3257.76,11/17/2004 0:00,Shipped,Vintage Cars,170
30,32.47,974.1,11/17/2004 0:00,Shipped,Classic Cars,142
26,64.9,1687.4,11/17/2004 0:00,Shipped,Classic Cars,132
26,67.91,1765.66,11/17/2004 0:00,Shipped,Classic Cars,141
27,42.24,1140.48,11/17/2004 0:00,Shipped,Classic Cars,37
46,95.13,4375.98,11/17/2004 0:00,Shipped,Vintage Cars,102
27,89.89,2427.03,11/17/2004 0:00,Shipped,Vintage Cars,53
38,84.25,3201.5,11/17/2004 0:00,Shipped,Vintage Cars,60
35,64.69,2264.15,11/17/2004 0:00,Shipped,Vintage Cars,127
24,52.67,1264.08,11/17/2004 0:00,Shipped,Vintage Cars,168
40,39.8,1592.0,11/17/2004 0:00,Shipped,Vintage Cars,104
23,56.84,1307.32,11/17/2004 0:00,Shipped,Classic Cars,73
20,87.96,1759.2,11/17/2004 0:00,Shipped,Classic Cars,50
45,81.91,3685.95,11/17/2004 0:00,Shipped,Vintage Cars,33
26,85.52,2223.52,11/17/2004 0:00,Shipped,Vintage Cars,44
39,86.72,3382.08,11/17/2004 0:00,Shipped,Classic Cars,90
44,42.26,1859.44,11/17/2004 0:00,Shipped,Classic Cars,117
45,34.19,1538.55,11/17/2004 0:00,Shipped,Classic Cars,85
31,37.18,1152.58,11/17/2004 0:00,Shipped,Classic Cars,107
41,77.24,3166.84,11/17/2004 0:00,Shipped,Vintage Cars,41
33,99.21,3273.93,11/18/2004 0:00,Shipped,Trucks and Buses,136
29,40.25,1167.25,11/18/2004 0:00,Shipped,Trucks and Buses,116
31,90.17,2795.27,11/18/2004 0:00,Shipped,Vintage Cars,101
24,79.86,1916.64,11/18/2004 0:00,Shipped,Vintage Cars,50
33,73.69,2431.77,11/18/2004 0:00,Shipped,Trucks and Buses,64
34,61.38,2086.92,11/19/2004 0:00,On Hold,Trucks and Buses,60
33,37.13,1225.29,11/19/2004 0:00,Shipped,Classic Cars,35
40,60.6,2424.0,11/19/2004 0:00,Shipped,Trucks and Buses,54
33,57.22,1888.26,11/20/2004 0:00,Shipped,Classic Cars,207
49,63.38,3105.62,11/20/2004 0:00,Shipped,Classic Cars,173
31,84.71,2626.01,11/20/2004 0:00,Shipped,Trains,62
25,48.05,1201.25,11/21/2004 0:00,Shipped,Classic Cars,136
29,71.97,2087.13,11/21/2004 0:00,Shipped,Ships,122
36,70.3,2530.8,11/21/2004 0:00,Shipped,Ships,86
31,89.38,2770.78,11/21/2004 0:00,Shipped,Ships,100
36,71.89,2588.04,11/21/2004 0:00,Shipped,Ships,99
42,97.16,4080.72,11/21/2004 0:00,Shipped,Ships,54
28,82.58,2312.24,11/22/2004 0:00,Shipped,Ships,86
40,68.92,2756.8,11/23/2004 0:00,Shipped,Motorcycles,118
39,76.67,2990.13,11/23/2004 0:00,Shipped,Motorcycles,193
30,62.16,1864.8,11/23/2004 0:00,Shipped,Motorcycles,60
27,84.39,2278.53,11/23/2004 0:00,Shipped,Motorcycles,112
21,50.65,1063.65,11/23/2004 0:00,Shipped,Planes,109
29,99.69,2891.01,11/23/2004 0:00,Shipped,Vintage Cars,65
42,59.36,2493.12,11/23/2004 0:00,Shipped,Vintage Cars,83
45,96.92,4361.4,11/23/2004 0:00,Shipped,Planes,68
55,71.25,3918.75,11/23/2004 0:00,Shipped,Ships,90
50,74.35,3717.5,11/23/2004 0:00,Shipped,Ships,72
50,57.86,2893.0,11/23/2004 0:00,Shipped,Planes,74
27,76.31,2060.37,11/23/2004 0:00,Shipped,Planes,49
55,79.98,4398.9,11/24/2004 0:00,Shipped,Motorcycles,76
40,84.77,3390.8,11/24/2004 0:00,Shipped,Planes,72
39,59.16,2307.24,11/24/2004 0:00,Shipped,Vintage Cars,68
40,50.62,2024.8,11/24/2004 0:00,Shipped,Vintage Cars,43
30,88.6,2658.0,11/24/2004 0:00,Shipped,Planes,91
55,87.75,4826.25,11/24/2004 0:00,Shipped,Planes,99
45,79.65,3584.25,11/24/2004 0:00,Shipped,Classic Cars,194
44,95.93,4220.92,11/24/2004 0:00,Shipped,Classic Cars,117
36,93.56,3368.16,11/24/2004 0:00,Shipped,Classic Cars,79
55,75.2,4136.0,11/24/2004 0:00,Shipped,Classic Cars,115
31,71.02,2201.62,11/24/2004 0:00,Shipped,Motorcycles,102
55,65.45,3599.75,11/24/2004 0:00,Shipped,Classic Cars,77
25,66.74,1668.5,11/24/2004 0:00,Shipped,Classic Cars,80
26,55.95,1454.7,11/24/2004 0:00,Shipped,Motorcycles,62
39,40.4,1575.6,11/24/2004 0:00,Shipped,Classic Cars,37
48,62.45,2997.6,11/24/2004 0:00,Shipped,Classic Cars,61
25,52.32,1308.0,11/24/2004 0:00,Shipped,Classic Cars,132
44,84.88,3734.72,11/24/2004 0:00,Shipped,Classic Cars,141
27,36.21,977.67,11/24/2004 0:00,Shipped,Classic Cars,50
40,56.91,2276.4,11/25/2004 0:00,Shipped,Vintage Cars,60
26,63.43,1649.18,11/25/2004 0:00,Shipped,Classic Cars,71
29,59.53,1726.37,11/25/2004 0:00,Shipped,Classic Cars,73
20,35.18,703.6,11/25/2004 0:00,Shipped,Vintage Cars,33
43,53.76,2311.68,11/25/2004 0:00,Shipped,Vintage Cars,44
42,36.11,1516.62,11/29/2004 0:00,Shipped,Vintage Cars,102
24,87.24,2093.76,11/29/2004 0:00,Shipped,Classic Cars,117
26,95.88,2492.88,11/29/2004 0:00,Shipped,Classic Cars,107
22,97.44,2143.68,11/29/2004 0:00,Shipped,Vintage Cars,41
42,49.6,2083.2,11/29/2004 0:00,Shipped,Trucks and Buses,116
21,58.95,1237.95,11/29/2004 0:00,Shipped,Vintage Cars,53
34,64.96,2208.64,11/29/2004 0:00,Shipped,Vintage Cars,62
48,52.36,2513.28,11/1/2004 0:00,Shipped,Classic Cars,207
39,50.31,1962.09,11/1/2004 0:00,Shipped,Vintage Cars,97
32,82.83,2650.56,11/1/2004 0:00,Shipped,Classic Cars,101
48,47.4,2275.2,12/1/2004 0:00,Shipped,Classic Cars,57
36,37.13,1336.68,12/1/2004 0:00,Shipped,Classic Cars,35
33,46.53,1535.49,12/1/2004 0:00,Shipped,Trucks and Buses,54
26,75.47,1962.22,12/2/2004 0:00,Shipped,Classic Cars,136
43,64.97,2793.71,12/2/2004 0:00,Shipped,Ships,86
41,93.04,3814.64,12/2/2004 0:00,Shipped,Trains,100
34,50.33,1711.22,12/2/2004 0:00,Shipped,Ships,122
25,60.34,1508.5,12/2/2004 0:00,Shipped,Vintage Cars,83
31,71.4,2213.4,12/2/2004 0:00,Shipped,Trucks and Buses,115
46,76.67,3526.82,12/2/2004 0:00,Shipped,Ships,66
29,75.35,2185.15,12/2/2004 0:00,Shipped,Ships,72
31,77.34,2397.54,12/2/2004 0:00,Shipped,Ships,100
39,99.52,3881.28,12/3/2004 0:00,Shipped,Planes,157
25,74.68,1867.0,12/3/2004 0:00,Shipped,Planes,68
38,68.38,2598.44,12/3/2004 0:00,Shipped,Vintage Cars,65
34,59.37,2018.58,12/3/2004 0:00,Shipped,Planes,68
22,75.51,1661.22,12/3/2004 0:00,Shipped,Planes,74
49,52.64,2579.36,12/3/2004 0:00,Shipped,Planes,49
28,71.73,2008.44,12/4/2004 0:00,Shipped,Planes,109
35,89.9,3146.5,12/4/2004 0:00,Shipped,Planes,72
46,81.17,3733.82,12/4/2004 0:00,Shipped,Motorcycles,99
40,44.51,1780.4,12/4/2004 0:00,Shipped,Vintage Cars,68
40,82.21,3288.4,12/4/2004 0:00,Shipped,Vintage Cars,43
48,68.8,3302.4,12/4/2004 0:00,Shipped,Planes,118
43,81.95,3523.85,12/4/2004 0:00,Shipped,Planes,80
31,53.47,1657.57,12/7/2004 0:00,Shipped,Motorcycles,62
41,70.65,2896.65,12/7/2004 0:00,Shipped,Motorcycles,69
36,38.52,1386.72,12/7/2004 0:00,Shipped,Classic Cars,37
44,62.45,2747.8,12/7/2004 0:00,Shipped,Classic Cars,61
28,95.39,2670.92,12/7/2004 0:00,Shipped,Classic Cars,80
